long,lat,easting,northing,Y_mean,Y_mean_c,Y_sd,prob,quantile,quantile_c
-81.63517555219032,27.26268219788456,2234233.538200122,3138409.042470058,-9.071907596322236,2.6802045559089396,0.7866439430246674,0.0033038871425602133,-7.777993453518705,16.705700727637616
-81.36247639637843,27.22748122832689,2262546.836824108,3138409.042470058,-9.039912122549868,2.8042648731681425,0.8274236122490323,0.0054879661959772175,-7.6789213929167595,19.21817721936441
-81.09027733727451,27.191792317126627,2290860.1354480935,3138409.042470058,-9.006395122570437,2.940387828604942,0.8532210832377586,0.007606284225937369,-7.602971329215347,21.39728387709138
-80.81858453754336,27.15561911272255,2319173.434072079,3138409.042470058,-8.97940408028633,3.0547949496967948,0.8658293516642505,0.009118794628024837,-7.555241530880346,22.891430494172834
-80.54740408172394,27.118965298827128,2347486.7326960647,3138409.042470058,-8.957083674740051,3.15275978999013,0.8599940422896889,0.009365969218103452,-7.542519355123199,23.307007914395566
-80.27674197579343,27.081834593515484,2375800.031320051,3138409.042470058,-8.905132265465594,3.393114870242107,0.8296221007812229,0.008791971054300667,-7.540525343996501,23.37282390737081
-100.37526056392271,28.620342810712586,365555.82901706384,3166722.341094044,-7.578293045243766,22.157224288025084,0.22719981232027164,0.002329714951576517,-7.2045826099060735,37.5868604133952
-100.08568573630306,28.622971909337185,393869.12764104945,3166722.341094044,-7.5652667945603636,22.56917607159431,0.22440364748501515,0.002501095199770278,-7.196155641093497,38.037465765120416
-99.79607669178702,28.624982461295268,422182.4262650353,3166722.341094044,-7.557444776113464,22.820216649269423,0.22579617938706864,0.002935144565852337,-7.1860431114968595,38.585337384712794
-99.5064425534793,28.626374233684842,450495.7248890209,3166722.341094044,-7.555363142265836,22.887493952244853,0.2313264449388485,0.0036802319456185157,-7.174865000298381,39.2001261714919
-99.21679244927117,28.627147065255038,478809.0235130065,3166722.341094044,-7.562259145420767,22.665375387755763,0.2395740577074788,0.0044405267191924575,-7.1681948876771395,39.5716343643022
-98.92713551010003,28.627300866455563,507122.3221369926,3166722.341094044,-7.586300683263115,21.907725463072474,0.24719999962415432,0.004230042058785296,-7.179692867298923,38.93340401564964
-98.63748086820753,28.626835619464188,535435.6207609782,3166722.341094044,-7.623991548809624,20.770579522999704,0.2547949796314739,0.0034402668104381987,-7.204891102433767,37.570466424042486
-98.34783765539694,28.625751378192142,563748.9193849638,3166722.341094044,-7.664022888080357,19.627385682601815,0.2647804218045078,0.0029630838495308055,-7.228497850929472,36.33692798400554
-98.05821500129079,28.624048268267654,592062.2180089494,3166722.341094044,-7.700342889933514,18.644711929154518,0.2775118285312899,0.0029214479528217882,-7.243876552251886,35.555204244199665
-97.76862203158962,28.621726486997396,620375.5166329355,3166722.341094044,-7.728940108801986,17.905729177838897,0.2919670768457004,0.003284444188502405,-7.248697003501917,35.3136520148212
-97.4790678663326,28.618786303306056,648688.8152569211,3166722.341094044,-7.745291720155643,17.496423107970614,0.3050393053227098,0.003964552460679554,-7.243546712432826,35.571792743757015
-97.18956161816122,28.615228057653958,677002.1138809067,3166722.341094044,-7.745427367746351,17.493067068175808,0.3138213980535563,0.004922797302874064,-7.229237102942977,36.298960400365466
-96.90011239058643,28.611052161932808,705315.4125048923,3166722.341094044,-7.724459921131929,18.019536957048125,0.32280473408113153,0.007254279283332697,-7.193493383481475,38.18094131032743
-82.41849001017339,27.610281788423833,2149293.642328165,3166722.341094044,-9.182929254576079,2.2907635113433424,0.6271243040997789,1.6926262684896368e-4,-8.15140156842814,9.85203522295142
-82.1437762714415,27.57621398214001,2177606.9409521506,3166722.341094044,-9.21967887915731,2.1747494697479106,0.6878521597176358,4.486365262497849e-4,-8.088262759439354,10.772201657162446
-81.86954815267768,27.54164251798218,2205920.239576136,3166722.341094044,-9.206349247849088,2.2161343084970992,0.745770562476779,0.0011629449449301278,-7.9796658332855195,12.560366654875821
-81.59581209213714,27.506570979122035,2234233.538200122,3166722.341094044,-9.148498670875197,2.4050657863893505,0.7912982258132202,0.0025805134586818776,-7.846928914146058,15.153963433652699
-81.32257445011948,27.471002987122212,2262546.836824108,3166722.341094044,-9.087907883713415,2.6202385283329015,0.8297918806150799,0.004742694150821403,-7.723021699268818,18.056224481782543
-81.04984150844517,27.434942201019947,2290860.1354480935,3166722.341094044,-9.068734807068141,2.6922576264966627,0.8647089866274336,0.006810144277343775,-7.646415094156476,20.12225679749042
